@relation JM1-weka.filters.unsupervised.attribute.Remove-R19-weka.filters.unsupervised.attribute.Remove-R11-weka.filters.unsupervised.attribute.Remove-R8-weka.filters.unsupervised.attribute.Remove-R6

@attribute LOC_BLANK numeric
@attribute BRANCH_COUNT numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute HALSTEAD_LENGTH numeric
@attribute HALSTEAD_LEVEL numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute HALSTEAD_VOLUME numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute LOC_TOTAL numeric
@attribute label {Y,N}

@data
8,4,0,0,3,1,27.43,20.59,0.19,114,0.05,645.99,564.78,50,64,14,33,N
4,5,0,2,3,1,27.52,22.5,0.21,125,0.04,774.09,619.27,48,77,15,50,N
7,5,0,0,4,1,37.61,23.38,0.29,143,0.04,1142.49,879.41,57,86,32,50,N
9,13,0,0,7,1,72.8,21.27,0.52,282,0.05,1830.28,1548.7,117,165,12,73,Y
0,3,0,0,2,1,30.37,5.45,0.06,39,0.18,50.2,165.67,15,24,8,18,Y
4,1,0,1,1,1,33.53,9.75,0.11,68,0.1,177.07,326.9,26,42,12,17,N
1,3,0,3,2,1,22.71,9.33,0.07,53,0.11,109.93,212,24,29,7,18,N
1,5,0,0,3,1,26.15,8,0.07,44,0.13,92.98,209.22,20,24,12,13,N
1,7,0,1,4,1,14.63,13.06,0.06,45,0.08,138.72,191.16,19,26,11,16,N
0,1,0,0,1,1,7.33,9,0.02,22,0.11,33,66,6,16,6,9,N
3,7,4,8,6,1,72.26,10.83,0.26,138,0.09,471.13,782.79,52,86,15,62,Y
0,5,0,0,3,1,24.52,4,0.03,24,0.25,21.8,98.1,9,15,8,11,N
2,11,1,0,6,1,27.18,11.38,0.1,63,0.09,195.36,309.13,26,37,14,19,Y
5,27,0,1,14,9,90.87,22.12,0.67,335,0.05,2470.07,2010,158,177,14,88,Y
2,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,5,N
2,3,0,1,2,1,26.32,8.25,0.07,48,0.12,99.52,217.13,18,30,11,16,N
1,3,0,0,2,1,101.66,15.57,0.53,275,0.06,1368.78,1582.59,137,138,10,32,N
0,1,0,1,1,1,11.07,3,0.01,10,0.33,5.54,33.22,4,6,6,5,N
34,17,18,55,9,1,144.02,30.52,1.46,642,0.03,7450.69,4394.8,258,384,22,212,N
9,11,0,0,6,3,32.03,23.76,0.25,137,0.04,1004.49,760.98,54,83,22,49,Y
0,1,0,0,1,1,11.79,3.33,0.01,14,0.3,7.28,39.3,5,9,4,6,N
5,3,0,2,2,1,16.57,15.13,0.08,59,0.07,210.6,250.63,22,37,11,24,Y
2,1,0,0,1,1,5.33,1.5,0,4,0.67,0.67,8,1,3,3,7,N
0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,26,Y
4,3,0,0,2,1,16.4,9.75,0.05,37,0.1,86.62,159.91,13,24,12,14,N
11,11,0,7,6,1,13.94,40.07,0.19,134,0.02,1243.93,558.77,51,83,11,47,N
1,3,0,0,2,1,11.84,5.63,0.02,18,0.18,20.81,66.61,5,13,9,8,N
2,9,0,0,5,5,29.64,12.63,0.12,73,0.08,262.76,374.44,30,43,16,24,N
1,9,0,0,5,5,11.66,19.13,0.07,48,0.05,236.84,222.91,18,30,17,15,N
4,11,0,0,6,1,33.46,16,0.18,102,0.06,475.81,535.29,44,58,16,33,N
16,26,1,4,14,1,56.73,18.85,0.36,181,0.05,1119.41,1069.15,70,111,21,87,N
4,13,0,0,7,7,15.36,25.38,0.13,76,0.04,549.75,389.83,30,46,22,36,N
1,13,0,0,7,7,15.28,13.06,0.07,47,0.08,144.89,199.65,19,28,11,12,N
2,3,0,1,2,1,11.46,7.5,0.03,22,0.13,35.81,85.95,10,12,9,14,N
4,3,0,0,2,1,17.56,6.75,0.04,29,0.15,44.45,118.54,12,17,9,18,N
11,13,0,5,7,1,62.79,12.04,0.25,132,0.08,505.81,756.09,51,81,17,64,N
3,27,1,0,26,1,56.77,25.5,0.48,223,0.04,2050.88,1447.68,84,139,34,91,Y
0,3,0,0,2,1,43.36,4.29,0.06,43,0.23,44.25,185.84,20,23,6,12,N
8,53,0,32,27,18,59,60.15,1.18,581,0.02,11859.54,3549.05,257,324,22,191,Y
1,1,0,2,1,1,20.93,3.33,0.02,21,0.3,12.92,69.76,10,11,4,10,N
5,5,0,1,3,1,33.95,10.4,0.12,70,0.1,204.02,353.11,32,38,13,28,N
3,9,0,0,5,1,26.54,16.76,0.15,89,0.06,414.46,445,38,51,15,25,N
0,11,0,0,6,1,20.46,19.5,0.13,87,0.05,432.13,398.89,39,48,12,20,N
18,49,6,8,25,24,119.52,30.27,1.21,579,0.03,6082.84,3617.55,227,352,16,172,Y
4,3,0,3,2,1,29.42,8.88,0.09,57,0.11,129,261.33,21,36,11,21,N
1,3,0,0,2,1,10.33,4.5,0.02,14,0.22,11.63,46.51,6,8,6,8,N
0,4,0,0,3,1,26.67,9,0.08,48,0.11,120,240,18,30,16,20,N
1,9,0,0,5,1,19.04,23.68,0.15,91,0.04,593.06,450.83,39,52,17,24,N
1,21,0,0,11,1,37.6,18.24,0.23,128,0.05,694.91,685.77,57,71,16,20,Y
0,9,0,0,5,1,24.8,20.5,0.17,114,0.05,578.98,508.38,41,73,11,36,N
1,7,0,0,4,4,30.6,13.24,0.14,81,0.08,297.79,405,30,51,15,24,N
1,7,0,0,4,1,19.59,11,0.07,47,0.09,131.69,215.49,22,25,12,9,N
3,3,0,0,2,1,14.5,4.08,0.02,16,0.24,13.43,59.21,7,9,7,12,Y
3,3,1,1,2,1,17.95,15.89,0.1,66,0.06,251.79,285.25,26,40,11,28,N
9,15,1,4,8,5,36.34,8.82,0.11,66,0.11,157.17,320.63,25,41,12,43,Y
1,7,0,0,4,1,14.26,9.6,0.05,37,0.1,73.02,136.92,12,25,8,16,N
2,7,0,5,4,1,13.18,25.38,0.11,75,0.04,471.49,334.46,29,46,14,32,N
0,1,0,0,1,1,7.86,2.5,0.01,7,0.4,2.73,19.65,2,5,5,5,N
29,53,9,36,27,21,20.87,55.96,0.39,243,0.02,3631.86,1168.19,97,146,15,107,Y
1,9,0,0,5,1,12.8,30.86,0.13,93,0.03,677.24,395.06,36,57,12,20,N
0,1,0,0,1,1,11.63,2,0.01,9,0.5,2.58,23.26,4,5,3,5,N
0,1,0,0,1,1,17.3,5,0.03,25,0.2,24.02,86.49,12,13,5,6,N
5,7,0,4,4,1,37.33,19.79,0.25,133,0.05,812.16,738.76,49,84,21,41,Y
3,5,0,0,3,1,23.69,12,0.09,62,0.08,189.51,284.27,24,38,12,27,N
6,1,0,0,1,1,20.39,10,0.07,48,0.1,113.28,203.9,18,30,10,18,N
26,39,6,35,20,8,32.04,64.31,0.69,349,0.02,7365.58,2061.5,147,202,28,139,Y
15,15,4,4,8,6,23.95,28.47,0.23,129,0.04,1078.43,681.82,44,85,22,57,N
4,3,0,0,2,1,18.88,5.4,0.03,24,0.19,30.59,101.95,12,12,9,17,N
4,11,0,0,6,1,20.14,20.12,0.14,79,0.05,452.89,405.21,38,41,18,24,N
2,5,0,3,3,3,14.18,12.44,0.06,38,0.08,122,176.47,14,24,16,18,N
1,3,0,0,2,1,10.4,8.25,0.03,21,0.12,39.34,85.84,9,12,11,7,N
4,1,0,1,1,1,20.12,7.31,0.05,36,0.14,59.78,147.15,13,23,9,16,N
2,3,0,0,2,1,12.85,5.33,0.02,18,0.19,20.31,68.53,8,10,8,11,N
7,3,0,1,2,1,39.47,7.53,0.1,64,0.13,124.32,297.21,32,32,8,24,N
0,1,0,0,1,1,8.96,14.67,0.04,38,0.07,107.11,131.46,11,27,8,10,N
4,13,0,0,7,6,11.16,32.22,0.12,74,0.03,643.53,359.49,29,45,20,27,N
3,19,7,3,10,1,46.61,20.91,0.32,171,0.05,1132.46,974.78,79,92,18,57,N
0,1,0,0,1,1,6.74,5,0.01,12,0.2,9.36,33.69,4,8,5,4,N
1,3,0,0,2,1,15.07,9.33,0.05,38,0.11,72.91,140.62,16,22,7,16,N
5,17,0,0,9,4,20.67,30,0.21,129,0.03,1033.57,620.15,52,77,15,44,N
9,25,0,0,13,5,36.77,28.24,0.35,184,0.04,1629.32,1038.47,78,106,21,78,N
2,9,0,0,5,5,12.51,12,0.05,36,0.08,100.08,150.12,12,24,12,18,N
7,5,0,8,3,1,62.29,35.36,0.73,381,0.03,4327.21,2202.7,134,247,19,56,Y
1,21,1,0,11,1,69.2,7.88,0.18,110,0.13,238.42,544.96,54,56,7,27,N
1,3,0,1,2,1,22.84,3,0.02,18,0.33,11.42,68.53,8,10,6,8,N
0,1,0,1,1,1,12.92,8.36,0.04,27,0.12,50.14,108,13,14,9,7,N
18,7,0,22,4,1,97.74,27.55,0.9,435,0.04,4120.71,2692.57,146,289,20,90,N
2,7,0,0,4,4,36.03,9.1,0.11,65,0.11,165.76,327.89,28,37,13,21,N
7,11,0,6,6,1,26.44,15.88,0.14,84,0.06,370.59,420,36,48,15,45,N
2,1,0,0,1,1,23.66,3.89,0.03,23,0.26,19.88,92,10,13,7,9,N
5,19,0,0,10,5,60.44,17.27,0.35,190,0.06,1000.88,1043.45,85,105,13,56,Y
12,17,0,2,9,9,28.14,35.44,0.33,196,0.03,1963.12,997.14,63,133,18,61,N
4,5,0,5,3,1,18.91,10.56,0.07,47,0.09,117.08,199.65,19,28,10,23,N
0,1,0,0,1,1,10.28,4.38,0.01,13,0.23,10.93,44.97,5,8,7,4,N
5,9,0,0,5,1,35.33,21.68,0.26,147,0.05,922.14,765.79,51,96,17,37,N
4,7,0,0,4,1,27.25,14,0.13,77,0.07,296.7,381.47,34,43,14,22,N
23,1,0,27,1,1,165.61,16.2,0.89,422,0.06,2414.6,2682.89,189,233,12,138,N
3,13,0,0,7,1,16.48,12.35,0.07,45,0.08,139.66,203.56,19,26,13,24,N
0,13,0,0,7,3,27.56,10.62,0.1,63,0.09,172.54,292.56,23,40,12,24,N
129,329,15,4,165,165,152.95,93.41,4.76,2058,0.01,74147.08,14287.69,697,1361,26,591,N
10,1,0,0,1,1,88.48,12.91,0.38,221,0.08,819.71,1142.55,107,114,7,43,N
2,25,0,0,13,1,32.5,29.86,0.32,172,0.03,1610.2,970.74,76,96,22,52,N
11,1,0,13,1,1,83.84,10.78,0.3,155,0.09,541.66,904.1,73,82,13,62,Y
3,19,0,0,10,10,25.24,21,0.18,106,0.05,618.33,530,42,64,16,23,N
3,9,0,0,5,5,11.21,16,0.06,43,0.06,159.38,179.31,16,27,12,17,N
30,55,5,23,28,15,86.2,39.9,1.15,520,0.03,7625.09,3439.65,221,299,26,194,Y
4,7,1,1,4,1,10.99,16.88,0.06,41,0.06,173.87,185.47,18,23,15,19,N
1,7,0,1,4,4,18.59,14.25,0.09,54,0.07,209.77,264.97,19,35,18,18,N
12,7,0,4,4,4,18.23,55.96,0.34,210,0.02,3171.52,1020.18,79,131,17,57,N
3,5,0,0,3,1,18.97,8.8,0.06,38,0.11,81.6,166.91,16,22,11,19,N
4,5,0,1,3,3,45.47,14.17,0.21,118,0.07,507.02,644.21,45,73,17,37,Y
10,99,2,22,50,49,66.89,57.91,1.29,632,0.02,12463.23,3873.71,222,410,24,176,N
1,11,0,0,6,6,12.61,21.25,0.09,61,0.05,316.31,267.93,17,44,15,16,N
0,1,0,0,1,1,12.44,4.9,0.02,17,0.2,16.59,60.94,7,10,7,5,N
1,5,0,3,3,1,16.54,21.31,0.12,83,0.05,417.46,352.58,31,52,11,22,N
2,3,0,0,2,1,20.98,10.18,0.07,46,0.1,120.83,213.62,16,30,14,14,N
3,7,0,0,4,3,15.24,10.83,0.06,36,0.09,99.34,165.06,13,23,15,16,N
0,3,0,0,2,1,11,9,0.03,26,0.11,49.5,98.99,10,16,9,14,N
1,3,0,0,2,1,23.15,6.72,0.05,36,0.15,58.11,155.59,11,25,11,11,N
6,7,0,5,4,1,29.53,8.33,0.08,53,0.12,113.95,246.12,25,28,10,32,N
0,7,0,0,4,4,20.05,5.79,0.04,29,0.17,37.29,116,9,20,9,12,N
5,5,0,3,3,1,34.89,11.42,0.13,79,0.09,252.85,398.51,31,48,14,29,N
2,4,0,0,3,1,27.37,10.94,0.1,61,0.09,181.88,299.32,25,36,14,27,N
6,11,0,0,6,1,42.1,11.14,0.16,93,0.09,290.41,469.13,39,54,12,27,N
0,1,0,0,1,1,19.02,2,0.01,12,0.5,4.23,38.04,5,7,4,6,N
3,7,0,2,4,1,31.23,11,0.11,70,0.09,209.91,343.48,33,37,12,26,N
6,7,0,1,4,1,36.41,18.39,0.22,125,0.05,684.25,669.69,47,78,18,41,N
19,9,0,2,5,1,116.07,13.7,0.53,264,0.07,1209.93,1589.91,121,143,12,72,N
0,5,2,2,3,1,29.39,17.5,0.17,107,0.06,500.1,514.39,35,72,14,21,N
1,1,0,0,1,1,18.99,5.14,0.03,25,0.19,27.91,97.67,9,16,8,9,N
0,1,0,0,1,1,15.95,2.5,0.01,12,0.4,5.54,39.86,5,7,5,4,N
5,15,5,5,8,3,29,19.95,0.19,108,0.05,641.3,578.62,38,70,21,46,Y
9,15,0,0,9,9,21.29,19.73,0.14,84,0.05,460.38,420,27,57,19,50,N
2,1,0,0,1,1,21.11,11.57,0.08,66,0.09,157,244.23,27,39,6,16,N
2,5,0,0,3,1,20.02,7.5,0.05,36,0.13,62.55,150.12,15,21,9,19,N
1,3,0,0,2,1,22.56,3.38,0.03,20,0.3,14.28,76.15,9,11,6,9,N
2,7,0,0,4,1,13.32,17.85,0.08,50,0.06,235.76,237.74,21,29,17,23,N
1,5,0,0,3,3,11.35,9.17,0.03,26,0.11,52.96,104,11,15,10,10,N
3,13,0,2,7,4,13.51,22.4,0.1,66,0.04,376.58,302.61,32,34,14,26,N
1,5,0,0,3,1,22.89,8.25,0.06,43,0.12,86.57,188.87,15,28,11,17,N
1,3,0,2,2,1,27.24,3.43,0.03,27,0.29,17.79,93.4,12,15,4,15,N
4,5,0,1,3,1,25.59,4.4,0.04,27,0.23,27.52,112.59,11,16,8,20,N
0,1,0,0,1,1,42.04,2.92,0.04,30,0.34,19.87,122.62,14,16,5,8,N
5,7,0,13,4,3,49.83,4.27,0.07,47,0.23,50.4,212.61,16,31,8,36,N
15,73,9,18,37,21,56.75,59.33,1.12,555,0.02,11096.86,3366.68,227,328,23,181,Y
2,3,0,0,2,1,23.97,8,0.06,43,0.13,85.22,191.76,16,27,11,14,N
1,11,0,1,6,6,15.35,15.83,0.08,53,0.06,213.75,243,19,34,15,22,N
12,1,0,0,1,1,11.99,21.6,0.09,70,0.05,310.84,259.02,27,43,8,30,N
5,13,0,2,7,1,26.8,19.56,0.17,103,0.05,569.29,524.01,44,59,16,30,N
3,5,0,0,3,1,22.25,7.7,0.06,39,0.13,73.28,171.3,14,25,11,18,N
2,3,0,7,2,1,42.17,4.71,0.07,46,0.21,52.07,198.81,22,24,6,25,Y
1,19,0,0,10,1,49.62,12.89,0.21,121,0.08,457.94,639.53,58,63,12,38,N
5,8,0,13,6,1,22.66,44.24,0.33,162,0.02,2464.68,1002.75,73,89,40,77,N
17,55,4,11,28,7,61.32,42.37,0.87,411,0.02,6116.19,2598.31,176,235,26,153,N
0,7,0,0,4,4,6.49,10.5,0.02,19,0.1,39.73,68.11,7,12,9,7,N
1,3,1,0,2,1,10.66,11,0.04,30,0.09,71.63,117.21,11,19,10,14,N
10,19,1,4,10,3,53.72,26.7,0.48,247,0.04,2127.72,1434.42,89,158,21,66,N
7,11,5,7,6,1,61.51,20.79,0.43,229,0.05,1477.49,1278.96,101,128,14,69,N
6,3,1,0,2,1,30.49,7.46,0.08,49,0.13,94.36,227.55,19,30,11,22,N
1,11,1,0,6,5,22.76,19,0.14,92,0.05,456.46,432.44,38,54,13,22,N
3,3,0,0,2,1,11.23,5.6,0.02,17,0.18,19.57,62.91,7,10,8,12,Y
1,5,1,0,3,1,16.59,5.79,0.03,24,0.17,30.86,96,9,15,9,14,Y
4,5,0,7,3,1,44.64,14.22,0.21,117,0.07,501.63,634.87,48,69,16,39,N
1,3,0,0,2,1,13.46,9.33,0.04,33,0.11,65.15,125.64,14,19,8,11,N
4,3,0,0,2,1,25.4,14.88,0.13,77,0.07,312.23,377.83,34,43,14,19,N
11,3,0,1,2,1,21.11,3.86,0.03,22,0.26,17.44,81.41,9,13,6,26,Y
24,13,0,20,7,1,128.71,22.31,0.96,453,0.04,3560.02,2871.95,168,285,17,121,Y
13,9,0,1,5,1,147.28,37.21,1.83,840,0.03,11327.28,5479.79,382,458,15,163,Y
4,3,0,1,2,1,34.73,5.6,0.06,43,0.18,60.52,194.51,21,22,8,19,Y
5,7,1,0,6,1,26.47,10.67,0.09,57,0.09,167.34,282.39,20,37,16,29,N
1,5,0,0,3,1,20.96,14.67,0.1,70,0.07,250.52,307.46,22,48,12,23,N
5,57,5,0,29,29,30.41,49.48,0.5,268,0.02,4136.3,1504.74,95,173,25,62,N
5,19,0,4,10,8,27.2,23,0.21,116,0.04,799.26,625.51,46,70,21,36,Y
26,9,0,0,5,1,73.87,27.13,0.67,334,0.04,3020.21,2004,150,184,17,89,Y
0,55,0,0,28,28,60.14,17.38,0.35,211,0.06,1009.38,1045.33,73,138,10,23,N
11,23,0,18,12,8,28.94,36.75,0.35,196,0.03,2171.41,1063.55,77,119,21,88,Y
2,3,0,0,2,1,29.35,12.8,0.13,79,0.08,267.12,375.64,32,47,12,15,N
0,3,0,0,2,1,11.95,6,0.02,20,0.17,23.9,71.7,6,14,8,11,N
0,5,0,0,3,1,11.52,5.6,0.02,18,0.18,20.08,64.53,8,10,7,8,N
92,60,0,162,35,26,86.75,99.64,2.88,1301,0.01,47848.81,8643.66,465,836,30,531,N
6,39,0,7,20,1,60.06,32.25,0.65,384,0.03,3470.54,1937.05,172,212,9,109,N
4,3,0,3,2,1,69.81,12.2,0.28,157,0.08,577.56,851.92,71,86,11,32,Y
4,3,0,2,2,1,16.78,6.29,0.04,27,0.16,36.84,105.49,11,16,8,14,Y
9,11,0,0,10,1,36.28,7.37,0.09,53,0.14,109.44,267.35,20,33,14,35,N
3,5,0,0,3,3,13.41,9.64,0.04,29,0.1,69.28,129.32,9,20,15,12,N
13,15,0,3,8,7,47.98,22.68,0.36,185,0.04,1371.28,1088.29,71,114,23,69,Y
3,23,0,0,12,5,26.95,58,0.52,268,0.02,5037.02,1563.21,112,156,29,50,N
3,5,0,0,3,1,10.47,9.17,0.03,32,0.11,48.89,96,11,21,5,17,N
1,9,0,1,5,5,13.57,15,0.07,45,0.07,169.63,203.56,16,29,15,20,N
2,3,0,0,2,1,13.88,4,0.02,15,0.25,12.33,55.51,5,10,8,10,N
5,43,10,8,22,12,49.17,44.79,0.73,367,0.02,5478.79,2202,171,196,22,119,Y
10,7,0,42,4,1,65.12,11.92,0.26,143,0.08,513.71,775.96,55,88,13,87,N
2,1,0,0,1,1,20.38,4.58,0.03,27,0.22,23.78,93.4,11,16,5,10,N
9,29,0,4,15,11,91.8,18.04,0.55,273,0.06,1659.65,1656.04,115,158,16,77,Y
9,11,1,0,6,1,95.86,9.23,0.29,156,0.11,453.79,884.9,60,96,12,43,Y
0,1,0,0,1,1,7.11,7.5,0.02,19,0.13,22.22,53.34,6,13,5,6,N
2,5,0,2,3,1,29.58,14.63,0.14,90,0.07,351.54,432.66,39,51,12,35,N
2,3,0,3,2,1,7.27,11,0.03,21,0.09,48.86,79.95,6,15,11,14,N
7,5,0,0,3,1,28.35,10.97,0.1,64,0.09,189.46,310.91,27,37,13,35,N
3,3,4,0,2,1,39.23,4.27,0.06,37,0.23,39.67,167.37,16,21,8,19,N
7,11,2,0,7,1,41.08,17.04,0.23,124,0.06,662.4,699.84,40,84,23,49,Y
17,21,2,6,11,1,72.26,23.67,0.57,300,0.04,2248.51,1710.13,142,158,13,85,N
2,3,0,2,2,1,33.15,9.18,0.1,62,0.11,155.1,304.23,24,38,13,24,N
8,45,0,31,23,21,56.89,36.58,0.69,323,0.03,4229.08,2081.07,139,184,30,127,Y
6,11,0,0,6,4,43.45,20.3,0.29,154,0.05,994.96,882.1,67,87,20,47,N
5,5,0,12,3,3,21,19,0.13,83,0.05,421.18,399.01,38,45,14,32,N
1,7,0,0,4,1,26.47,8,0.07,49,0.13,94.12,211.77,24,25,8,10,N
2,7,0,0,4,3,15.68,10.83,0.06,40,0.09,102.26,169.92,10,30,13,14,N
2,3,1,0,2,1,30.98,8.8,0.09,58,0.11,133.28,272.63,24,34,11,23,N
0,1,0,0,1,1,11.15,4.5,0.02,14,0.22,12.55,50.19,3,11,9,5,N
4,3,0,0,2,1,18.34,8.25,0.05,35,0.12,69.33,151.27,11,24,12,15,Y
2,9,0,0,5,5,24.38,23.74,0.19,108,0.04,763.03,578.62,41,67,22,29,N
1,1,0,0,1,1,14.14,5.25,0.02,19,0.19,21.65,74.23,7,12,9,8,N
2,15,3,10,8,1,10.54,50.36,0.18,119,0.02,1484.62,530.67,47,72,15,44,N
4,1,0,0,1,1,31.26,3,0.03,24,0.33,15.63,93.77,12,12,5,13,N
5,5,0,0,3,1,20.66,9.1,0.06,41,0.11,95.04,187.98,13,28,14,21,Y
11,1,1,0,1,1,10.8,2.5,0.01,9,0.4,3.75,27,3,6,5,17,N
34,187,0,34,94,52,177.24,71.81,4.24,1756,0.01,50774.76,12727.36,696,1060,26,463,Y
4,15,6,1,8,1,24.41,39.24,0.32,180,0.03,2088.15,957.95,71,109,21,41,N
2,3,1,0,2,1,30.66,8.43,0.09,55,0.12,121.12,258.51,23,32,11,22,N
0,1,0,0,1,1,12.63,2,0.01,9,0.5,2.81,25.27,3,6,4,5,N
2,7,0,1,4,1,11.15,9.17,0.03,25,0.11,52.04,102.19,10,15,11,13,N
1,7,0,0,4,3,20.96,9.75,0.07,44,0.1,110.68,204.33,18,26,13,17,N
2,3,0,0,2,1,15.77,7,0.04,29,0.14,42.94,110.41,14,15,7,12,N
3,31,0,2,16,1,100.54,10.94,0.37,204,0.09,668.65,1100.03,93,111,8,74,Y
2,23,0,0,12,1,53.91,14.96,0.27,156,0.07,670.3,806.51,68,88,11,59,N
2,6,0,0,5,1,31.91,12.8,0.14,79,0.08,290.43,408.42,32,47,16,33,N
1,3,0,0,2,1,13.78,8.94,0.04,29,0.11,61.17,123.19,13,16,11,10,N
2,9,0,0,5,1,29.13,8.77,0.09,55,0.11,124.43,255.41,19,36,12,31,Y
1,5,0,0,3,1,16.97,8.8,0.05,34,0.11,73.01,149.34,16,18,11,12,N
0,3,0,0,2,1,11.2,5.25,0.02,17,0.19,17.15,58.81,6,11,7,8,N
1,5,0,0,3,3,21.28,6.5,0.05,32,0.15,49.94,138.3,13,19,10,12,N
3,11,0,6,6,5,15.59,20,0.1,68,0.05,346.42,311.78,24,44,15,31,N
8,7,0,0,4,1,42.69,13.57,0.19,112,0.07,436.37,579.03,48,64,13,39,Y
2,5,0,0,3,1,23.88,19.41,0.15,89,0.05,500.01,463.64,33,56,20,22,N
1,67,0,0,34,25,50.15,141.95,2.37,1312,0.01,56144.21,7119.26,271,1041,22,15,Y
3,7,0,0,4,4,14.09,14.88,0.07,47,0.07,173.21,209.59,17,30,14,21,N
1,9,0,0,5,1,18.65,21.25,0.13,80,0.05,467.9,396.34,35,45,17,23,N
0,7,0,0,4,3,14.27,8.75,0.04,28,0.11,60.7,124.86,10,18,14,9,N
5,11,2,4,6,3,22.65,14.15,0.11,66,0.07,252.12,320.63,23,43,16,31,N
4,3,7,3,2,1,31.94,12.06,0.13,77,0.08,257.85,385,31,46,14,27,N
1,3,0,1,2,1,23.09,3.57,0.03,23,0.28,16.36,82.45,10,13,5,12,N
13,47,0,4,24,1,139.76,15.67,0.73,365,0.06,1906.49,2190,151,214,11,104,N
2,1,0,0,1,1,13.95,5,0.02,21,0.2,19.38,69.76,10,11,5,9,N
0,1,0,0,1,1,74.67,7.88,0.2,134,0.13,257.74,588.57,67,67,4,24,N
6,9,0,0,5,1,40.65,10.17,0.14,80,0.1,233.77,413.59,36,44,13,28,N
3,5,0,0,3,1,22.3,10,0.07,50,0.1,123.87,222.97,20,30,11,22,N
23,73,0,42,37,18,30.81,110.38,1.13,591,0.01,20857.41,3401.14,205,386,28,237,N
3,1,0,0,1,1,40.39,3.54,0.05,35,0.28,28.15,143.06,17,18,5,10,Y
0,3,0,0,2,1,13.33,6.6,0.03,22,0.15,32.27,88,6,16,11,6,Y
102,36,13,120,25,1,149.63,106.91,5.33,2049,0.01,95014.09,15997.27,784,1265,48,621,Y
9,7,0,7,4,1,35.33,7.94,0.09,59,0.13,123.77,280.54,27,32,10,39,N
1,1,0,0,1,1,72.06,11.11,0.27,177,0.09,494.24,800.67,80,97,5,20,N
1,7,1,0,4,1,21.05,21.27,0.15,99,0.05,529.26,447.83,39,60,12,27,N
16,35,2,36,18,16,85.63,35.5,1.01,466,0.03,5995.52,3039.98,213,253,23,171,N
2,7,0,0,4,3,11.59,9.17,0.04,26,0.11,54.12,106.27,10,16,11,11,N
3,89,0,7,45,45,42.04,51.37,0.72,391,0.02,6163.62,2159.71,146,245,19,78,N
2,1,0,0,1,1,16.71,5.14,0.03,22,0.19,24.56,85.95,9,13,8,9,N
5,9,0,0,5,1,43.03,12.86,0.18,107,0.08,395.13,553.18,36,71,15,29,N
4,3,0,0,2,1,23.84,8.73,0.07,46,0.11,100.89,208.08,16,30,12,17,Y
3,3,0,0,2,1,22.81,8.73,0.07,44,0.11,96.5,199.04,16,28,12,15,N
4,23,0,5,12,10,31.28,27.5,0.29,154,0.04,1314.02,860.08,65,89,22,44,Y
3,3,0,1,2,1,21.15,10,0.07,45,0.1,117.51,211.52,20,25,13,18,N
0,3,0,0,2,1,31.53,3.5,0.04,27,0.29,21.46,110.36,10,17,7,13,N
3,5,0,2,3,1,14.15,22.31,0.11,68,0.04,391.44,315.78,21,47,17,22,N
14,5,20,5,3,1,114.02,14.78,0.56,265,0.07,1383,1684.75,132,133,15,99,N
2,3,0,6,2,1,39.82,3.75,0.05,34,0.27,31.11,149.34,15,19,7,18,N
1,11,0,1,6,1,15.32,19.5,0.1,67,0.05,323.68,298.78,27,40,13,20,N
3,15,0,0,8,6,13.16,31,0.14,89,0.03,702.77,408.06,31,58,16,23,N
10,19,0,8,10,8,57.31,33.14,0.63,312,0.03,3496.75,1899.29,114,198,25,94,N
2,5,0,1,3,1,172.88,7.5,0.43,213,0.13,540.26,1296.63,87,126,10,66,Y
3,5,0,4,3,1,40.93,6.05,0.08,51,0.17,83.31,247.76,23,28,10,26,N
3,9,0,7,5,5,21.83,13.71,0.1,61,0.07,228.05,299.32,24,37,16,26,N
6,7,0,6,4,1,36.59,10.15,0.12,73,0.1,209.42,371.38,29,44,14,37,Y
9,22,2,13,12,9,42.8,49.62,0.71,354,0.02,5855.35,2124,136,218,27,112,Y
1,1,0,0,1,1,15.5,3,0.02,14,0.33,7.75,46.51,6,8,5,7,N
7,15,0,0,8,1,31.79,30.4,0.32,176,0.03,1632.42,966.57,76,100,20,63,N
20,55,0,45,28,20,28.26,89.59,0.84,434,0.01,12599.61,2531.47,173,261,29,186,Y
4,3,0,3,2,1,14.93,12.25,0.06,41,0.08,124.43,182.84,14,27,14,19,N
6,33,7,10,17,8,35.96,51.15,0.61,333,0.02,5227.2,1839.35,133,200,20,95,Y
0,1,0,0,1,1,7.4,5.83,0.01,13,0.17,14,43.19,5,8,7,4,N
